name,category,primaryUPC,storeId,isAvailable,isFeatured,updatedAt,description,subsidised,UOM,disposableFee,_id,markup,stock,isMeasuredInWeight,images,tax,price
Drumsticks Minis 6Pc,Frozen Foods,055000147040,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587ce,45.69,True,False,,0.05,778.0
Pc Original Cheesecake,Frozen Foods,060383822477,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587cf,41.12,True,False,,0.05,698.0
United King Riwayati Kulfi Mango Flavour 6 Pots,Frozen Foods,8964002842964,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587d0,45.74,True,False,,0.0,1150.0
Desi-Licious Malai Masti 1L,Frozen Foods,062781110408,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587d2,34.98,True,False,,0.0,666.0
Desi Choice Kulfi Pista 1L,Frozen Foods,628110408051,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587d3,38.73,True,False,,0.05,648.0
Nestle Ice Cream Vanilla,Frozen Foods,055000893053,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587d5,38.24,True,False,,0.05,497.0
Chapmanssupersandwich - Doubledecker - 120Ml,Frozen Foods,062942012121,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587d6,98.0,True,False,,0.0,50.0
Nestle Butterscotch,Frozen Foods,055000892964,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587db,73.57,True,False,,0.05,397.0
Shivani Coconut Kulfi 70Ml,Frozen Foods,846072001824,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587df,68.86,True,False,,0.0,175.0
Drumstick Icecream Cones 140Ml,Frozen Foods,DS,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e0,67.32,True,False,,0.0,88.0
United King Riwayati Malai Khoya Matka Kulfi 6Pots,Frozen Foods,8964002842940,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e1,45.74,True,False,,0.0,1150.0
Aloe Vera Drink,Frozen Foods,4710487051551,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e2,124.36,True,False,,0.05,110.0
Mother S Magic Alphonso Mango 1Ltr,Frozen Foods,628176728438,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e3,51.69,True,False,,0.0,650.0
Verka Ice Cream Malai,Frozen Foods,884282012995,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e4,51.69,True,False,,0.0,650.0
Drumsticks Vanilla Fudge 140G,Frozen Foods,055000563529,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e5,78.09,True,False,,0.05,211.0
Chocooreoicecream,Frozen Foods,055000371285,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e7,55.43,True,False,,0.05,444.0
Desi Choice Kulfi Mango 1L,Frozen Foods,628110408068,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e8,38.73,True,False,,0.05,648.0
Verka Mango Ice Cream 1Lt,Frozen Foods,884282012971,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587e9,51.69,True,False,,0.0,650.0
Mother S Magic Original Kulfi 1Ltr,Frozen Foods,628176728452,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587ef,51.69,True,False,,0.0,650.0
Drumstick Oreo 4Pc,Frozen Foods,055000681964,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587f1,45.69,True,False,,0.05,778.0
Shivani Mawa Malai Kulfi 70Ml,Frozen Foods,846072001893,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587f2,68.86,True,False,,0.0,175.0
(Kesar)Malai Kulfi Family Pack Kulfi,Frozen Foods,628504505021,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587f3,44.39,True,False,,0.05,845.0
Mango Kulfi Pack,Frozen Foods,671875765211,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587f5,33.2,True,False,,0.05,750.0
Oreo Durumstick 135Ml,Frozen Foods,055000378666,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587f6,78.09,True,False,,0.05,211.0
Desi Choice Desi Kulfi Malai Wali 1L,Frozen Foods,628110408228,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587fd,38.73,True,False,,0.05,648.0
Kaju Badam Box,Frozen Foods,671875765204,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471587fe,33.2,True,False,,0.05,750.0
Drumstick Choc Fudge Brownie 180Ml,Frozen Foods,055000174534,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158802,50.61,True,False,,0.05,249.0
Tutti Frutti 400G,Frozen Foods,882476007826,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158803,47.75,True,False,,0.0,400.0
Kesar Kaju Badam Family Pack Kulfi,Frozen Foods,628504505038,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158808,44.39,True,False,,0.05,845.0
Breyers Vanilla 1.66L,Frozen Foods,058779133207,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158809,48.88,True,False,,0.0,397.0
Desi Kulfi - Malai Wali - 90Ml,Frozen Foods,628110408044,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715880a,72.74,True,False,,0.05,190.0
Kulfi - Tasty Bite - 70Ml,Frozen Foods,804684925716,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715880e,39.04,True,False,,0.0,212.0
Aapki Pasand Sandal Incense Sticks,Pooja / Religious Items,628114902166,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158810,47.67,True,False,,0.0,300.0
Hem Sai Baba Incense 6Pc,Pooja / Religious Items,8901810012493,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158811,74.33,True,False,,0.05,283.0
Lia Jasmine Incense 6Pc,Pooja / Religious Items,8901751451740,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158812,64.89,True,False,,0.05,299.0
Lia Red Rose Incense 6Pc,Pooja / Religious Items,8901751451948,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158813,64.89,True,False,,0.05,299.0
Lia Mogra Incense 6Pc,Pooja / Religious Items,8901751451887,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715881a,64.89,True,False,,0.05,299.0
Hari Seva Oud Incense Sticks 12Pc,Pooja / Religious Items,8901683120424,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158815,61.45,True,False,,0.05,550.0
Hari Seva Mogra Incense Sticks 12Pc,Pooja / Religious Items,8901683120400,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158816,61.45,True,False,,0.05,550.0
Hari Seva Rose Incense Sticks 12Pc,Pooja / Religious Items,8901683120363,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715881b,61.45,True,False,,0.05,550.0
Hari Seva Rose Incense Sticks,Pooja / Religious Items,8901683120356,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715881c,118.93,True,False,,0.05,43.0
Hem Chandan Incense Cones 12Pc,Pooja / Religious Items,8901810490659,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715881e,48.72,True,False,,0.05,696.0
Lia Night Queen Incense 1 Stick,Pooja / Religious Items,8901751451917,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715881f,47.0,True,False,,0.0,100.0
Hari Seva Oud Incense Sticks,Pooja / Religious Items,8901683120417,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158825,118.93,True,False,,0.05,43.0
Hari Seva Chandan Incense Sticks,Pooja / Religious Items,8901684601052,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158821,118.93,True,False,,0.05,43.0
Lia Night Queen Incense 6Pc,Pooja / Religious Items,8901751451924,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158824,64.89,True,False,,0.05,299.0
Hem Vanilla Incense 6Pc,Pooja / Religious Items,8901810001213,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158826,31.66,True,False,,0.05,379.0
Hem Precious Rose 10 Cones,Pooja / Religious Items,8901810480384,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158827,68.69,True,False,,0.05,58.0
Lai Sandal Incense 6Pc,Pooja / Religious Items,8901751451962,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158828,64.89,True,False,,0.05,299.0
Hem Precious Lavender 10 Cones,Pooja / Religious Items,8901810480032,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158829,68.69,True,False,,0.05,58.0
Shivani Champa Incense Sticks 20Stk,Pooja / Religious Items,846072010789,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715882b,168.91,True,False,,0.0,55.0
Hem Precious Chandan 10 Cones,Pooja / Religious Items,8901810480001,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715882d,68.69,True,False,,0.05,58.0
Mother India Incense Sticks,Pooja / Religious Items,770893000448,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715882e,50.19,True,False,,0.05,525.0
Cycle Sandalalum Incense Stciks 20N,Pooja / Religious Items,8901751220018,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715882f,89.84,True,False,,0.05,49.0
Mother India Rose Incense Sticks,Pooja / Religious Items,770893000400,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158835,50.19,True,False,,0.05,525.0
Tripsicle Popsicle Desi Choice 130Ml,Beverages,628110408242,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158837,42.44,True,False,,0.05,198.0
Prune Juice 1.36 Lt,Beverages,065912000029,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158838,19.8,True,False,,0.05,500.0
Rubicon Litchi Juice  1L,Beverages,064579007617,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158839,48.0,True,False,,0.05,266.0
Red Bull 473 Ml,Beverages,180854000774,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff8810608954715883a,50.61,True,False,,0.05,249.0
Regal Mango Nectar 2Lt,Beverages,5027738012490,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff8810608954715883b,25.87,True,False,,0.05,317.0
Regal Lychee Nectar 2Lt,Beverages,5027738012513,69fc370f5297fb4d17052acc,False,False,,,False,,26.0,6a08cff8810608954715883c,25.87,True,False,,0.05,317.0
Regal Pomegranate Nector,Beverages,5027738012599,69fc370f5297fb4d17052acc,False,False,,,False,,4.0,6a08cff8810608954715883d,25.87,True,False,,0.05,317.0
Regal Siprus,Beverages,5027738012926,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715883e,25.13,True,False,,0.05,199.0
Regal Finest Pomegranate Juice 250Ml*4,Beverages,5027738012933,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715883f,25.13,True,False,,0.05,199.0
Regal Pink  Guava Juice 250Ml*4,Beverages,5027738012940,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158840,40.29,True,False,,0.05,175.0
Regal Mixed Juice,Beverages,5027738013381,69fc370f5297fb4d17052acc,False,False,,,False,,4.0,6a08cff88106089547158841,25.87,True,False,,0.05,317.0
Regal Juice Kinnu Nector 2 Lt,Beverages,5027738013541,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff88106089547158842,25.87,True,False,,0.05,317.0
Natures Sugarcane Juice 1Lt,Beverages,628055729136,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158843,33.39,True,False,,0.05,599.0
A&W Cream Soda 355Ml,Beverages,782640,69fc370f5297fb4d17052acc,False,False,,,False,,10.0,6a08cff88106089547158844,88.0,True,False,,0.05,100.0
Vitamin Water Essentiel 591Ml,Beverages,786162650030,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff88106089547158845,74.92,True,False,,0.05,169.0
Vitamin Water Xxx 591Ml,Beverages,786162650115,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff88106089547158846,74.92,True,False,,0.05,169.0
Monster Energy Drink 447Ml,Beverages,818094002486,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff88106089547158847,105.5,True,False,,0.05,120.0
Mango Basil Seed Drink 290Ml,Beverages,8858768027058,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158848,96.67,True,False,,0.05,75.0
Kevita Turmeric Ginger 450Ml,Beverages,813513020171,69fc370f5297fb4d17052acc,False,False,,,False,,13.0,6a08cff88106089547158849,45.23,True,False,,0.05,271.0
Organic Sea Buckthorn Juice 250Ml,Beverages,4751031450017,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715884a,71.37,True,False,,0.05,980.0
Pakota Cream Soda 250Ml,Beverages,896400660928,69fc370f5297fb4d17052acc,False,False,,,False,,6.0,6a08cff8810608954715884b,100.04,True,False,,0.05,49.0
Fanta Orange 473Ml,Beverages,674340,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff8810608954715884c,69.55,True,False,,0.05,116.0
Fanta Peach 473Ml,Beverages,677920,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff8810608954715884d,69.55,True,False,,0.05,116.0
Canada Dry 500Ml,Beverages,620001,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff8810608954715884e,69.55,True,False,,0.05,116.0
Real Mango Fruit Nectar 1 L,Beverages,8901207018565,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158850,8.26,True,False,,0.05,230.0
Diet Coke 500Ml,Beverages,674640,69fc370f5297fb4d17052acc,False,False,,,False,,8.0,6a08cff8810608954715884f,69.55,True,False,,0.05,116.0
B Cool Watermelon 2.5 Kg,Beverages,8906015742152,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158851,85.38,True,False,,0.05,800.0
B Cool Pina Colada 2.5 Kg,Beverages,8906015742138,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158852,85.38,True,False,,0.05,800.0
B Cool Guava 2.5 Kg,Beverages,8906015742114,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158853,85.38,True,False,,0.05,800.0
Regal Lychee Nectar 1Lt,Beverages,5027738014364,69fc370f5297fb4d17052acc,False,False,,,False,,24.0,6a08cff88106089547158854,98.67,True,False,,0.05,149.0
Regal Pomm. Nectar 1Lt,Beverages,5027738014371,69fc370f5297fb4d17052acc,False,False,,,False,,24.0,6a08cff88106089547158855,33.56,True,False,,0.05,149.0
Regal Mango Nectar 1Lt,Beverages,5027738014333,69fc370f5297fb4d17052acc,False,False,,,False,,24.0,6a08cff88106089547158856,33.56,True,False,,0.05,149.0
Regal Pink Guava Nectar 1Lt,Beverages,5027738014340,69fc370f5297fb4d17052acc,False,False,,,False,,24.0,6a08cff88106089547158857,33.56,True,False,,0.05,149.0
Regal Mixed Fruit Nectar 1Lt,Beverages,5027738014357,69fc370f5297fb4d17052acc,False,False,,,False,,24.0,6a08cff88106089547158858,98.67,True,False,,0.05,149.0
Mcnulty Iced Milk Latte 230Ml,Beverages,8804645001895,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158859,47.0,True,False,,0.05,100.0
Mcnulty Iced Cafe Latte 230Ml,Beverages,8804645001888,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715885a,47.0,True,False,,0.05,100.0
Mcnulty Hazelnut Flavor 230Ml,Beverages,8804645102462,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715885b,47.0,True,False,,0.05,100.0
Pokka Bandung Rose Milk 240Ml,Beverages,8888196113320,69fc370f5297fb4d17052acc,False,False,,,False,,6.0,6a08cff8810608954715885c,45.76,True,False,,0.05,67.0
Sunrype Wildberry Juice 100% 220Ml,Beverages,057961018063,69fc370f5297fb4d17052acc,False,False,,,False,,6.0,6a08cff8810608954715885d,328.43,True,False,,0.05,23.0
Tamek Berry Blend Nectar 1 L,Beverages,8690575870317,69fc370f5297fb4d17052acc,False,False,,,False,,10.0,6a08cff8810608954715885e,78.12,True,False,,0.05,166.0
Tamek Apple Juice 1 L,Beverages,8690575871918,69fc370f5297fb4d17052acc,False,False,,,False,,10.0,6a08cff8810608954715885f,78.12,True,False,,0.05,166.0
Tamek Pomegranate Nectar 1L,Beverages,8690575870119,69fc370f5297fb4d17052acc,False,False,,,False,,10.0,6a08cff88106089547158860,78.12,True,False,,0.05,166.0
Tamek Tomato Juice 1 L,Beverages,8690573870616,69fc370f5297fb4d17052acc,False,False,,,False,,10.0,6a08cff88106089547158861,78.12,True,False,,0.05,166.0
Tamek Sour Cherry Nectar 1 L,Beverages,8690575871611,69fc370f5297fb4d17052acc,False,False,,,False,,10.0,6a08cff88106089547158862,78.12,True,False,,0.05,166.0
Tamek Orange Nectar 1 L,Beverages,8690575871017,69fc370f5297fb4d17052acc,False,False,,,False,,10.0,6a08cff88106089547158863,78.12,True,False,,0.05,166.0
Fruiti -O 2.1Lt,Beverages,8964000843505,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158864,51.54,True,False,,0.05,325.0
Real Pineapple 1 L,Beverages,4796008920568,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158865,41.75,True,False,,0.05,208.0
Sunrype Cranberry 1 Ltr,Beverages,057961027034,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158866,69.69,True,False,,0.05,166.0
Monster Punch 473 Ml,Beverages,070847015505,69fc370f5297fb4d17052acc,False,False,,,False,,400.0,6a08cff88106089547158867,29.69,True,False,,0.05,192.0
Peace Tea 695 Ml,Beverages,676670,69fc370f5297fb4d17052acc,False,False,,,False,,5.0,6a08cff88106089547158868,77.52,True,False,,0.05,83.0
Cocunut With Pulp,Beverages,093856997440,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158869,99.01,True,False,,0.05,99.0
Pineapple Basil Seed Drink 290 Ml,Beverages,654561033221,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715886a,96.67,True,False,,0.05,75.0
Lazzat Mango Basil Seed Drink 290 Ml,Beverages,654561033238,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715886b,96.67,True,False,,0.05,75.0
Peace Tea Mango 695Ml,Beverages,06787400,69fc370f5297fb4d17052acc,False,False,,,False,,12.0,6a08cff8810608954715886e,92.0,True,False,,0.05,100.0
Lazzat Pomegranate Basil Seed 290 Ml,Beverages,654561033214,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715886c,96.67,True,False,,0.05,75.0
Strawberry Juice 290 Ml,Beverages,776476450105,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715886d,47.0,True,False,,0.05,100.0
Jasmine Guava Nector 1 Lt,Beverages,690813111262,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715886f,32.45,True,False,,0.05,188.0
Jasmine Mango Nector 1Lt,Beverages,690813111255,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158870,32.45,True,False,,0.05,188.0
Paper Boat Alphonso Aam 200 Ml,Beverages,8906080600616,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158871,20.73,True,False,,0.05,82.0
Paper Boat Lychee Ras,Beverages,8906080600586,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158872,25.32,True,False,,0.05,79.0
Paper Boat Jaljeera,Beverages,8908001705196,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158873,25.32,True,False,,0.05,79.0
Verka Shikanji 500Ml,Beverages,884282000572058,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158874,51.64,True,False,,0.05,110.0
Verka Shikanji 500 Ml,Beverages,884282000572,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158875,51.64,True,False,,0.05,110.0
Dabur Real Masala Pomegranate 1 L,Beverages,8901207028038,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158876,28.33,True,False,,0.05,233.0
Dabur Real Alphanso Mango 200 Ml,Beverages,8901207029004,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158877,48.0,True,False,,0.05,66.0
Dabur Real Masala Gauva Juice 1 Lt,Beverages,8901207028021,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158878,41.75,True,False,,0.05,208.0
Paper Boat Mixed Fruit 250 Ml,Beverages,8906080602085,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715887b,20.73,True,False,,0.05,82.0
Paper Boat Aam Panna,Beverages,8908001705042,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715887a,7.23,True,False,,0.05,83.0
Paper Boat Aamras 250 Ml,Beverages,8908001705448,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715887c,19.28,True,False,,0.05,83.0
Patanjali Jamun Vinegar,Beverages,8904109467738,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715887e,77.6,True,False,,0.05,250.0
Pepsi,Beverages,06906205,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715887f,68.07,True,False,,0.05,999.0
Regal Lychee Nector 250 Ml,Beverages,5027738014586,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158880,25.13,True,False,,0.05,199.0
Regal Mixed Fruit Nector 250 Ml,Beverages,5027738014593,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158881,25.13,True,False,,0.05,199.0
Organic Apple Cider Vinegar 355 Ml,Beverages,055358314002,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158883,82.31,True,False,,0.05,325.0
Organic Apple Cider Vinegar 946 Ml,Beverages,055358314101,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158882,65.9,True,False,,0.05,595.0
Quality Kesar Mango Pulp,Beverages,685441011800,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158884,47.5,True,False,,0.05,200.0
Omg Mango+ Sugarcane Juice,Beverages,850007285005,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158885,48.91,True,False,,0.05,165.0
Omg Sugarcane Cumin Crush,Beverages,850007285036,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158886,48.91,True,False,,0.05,165.0
Omg Sugarcane Lemon,Beverages,850007285029,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158887,48.91,True,False,,0.05,165.0
Omg Sugarcane Ginger,Beverages,850007285043,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158888,48.91,True,False,,0.05,165.0
Tango Juice,Beverages,066188055300,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158889,98.5,True,False,,0.12,199.0
Verka Aam Panna 500 Ml,Beverages,884282000589,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715888a,51.64,True,False,,0.05,110.0
Verka Jal Jeera 500 Ml,Beverages,884282000596,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715888b,51.64,True,False,,0.05,110.0
Jasmine Pineapple Nectar 1L,Beverages,690813999051,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715888c,51.7,True,False,,0.05,162.0
Paradise Guava Juice 1 Lt,Beverages,6223004226830,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715888d,32.89,True,False,,0.05,225.0
Guruji Jamun Juice,Beverages,069184002217,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715888f,64.33,True,False,,0.05,300.0
Paradise Cocktail Juice 1 Lt,Beverages,6223004228155,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715888e,32.89,True,False,,0.05,225.0
Frooti Pack Of Six,Beverages,8902579101046,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158890,48.25,True,False,,0.05,199.0
Paradise Mango Juice 1 Lt,Beverages,6223004226823,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158891,32.89,True,False,,0.05,225.0
Paradise Mango 250 Ml,Beverages,6223004220586,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158892,32.0,True,False,,0.05,75.0
Canada Dry Ginger Ale,Beverages,06248017,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158894,32.0,True,False,,0.05,75.0
A S Masala Lemonade 200 Ml,Beverages,8906116460016,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158896,57.2,True,False,,0.05,125.0
Paradise Guava 250 Ml,Beverages,6223004220593,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158893,32.0,True,False,,0.05,75.0
Boissen De Mangue,Beverages,776476250002,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158895,57.68,True,False,,0.05,62.0
A S Iced Tea Peach 200 Ml,Beverages,8906116460061,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158898,57.2,True,False,,0.05,125.0
A S Anar Lemonade 200 Ml,Beverages,8906116460023,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158897,57.2,True,False,,0.05,125.0
A S Aam Panna 200 Ml,Beverages,8906116460047,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff88106089547158899,57.2,True,False,,0.05,125.0
Rockstar Pure Zero,Beverages,818094001595,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715889b,105.5,True,False,,0.05,120.0
Fruito - O Apple Juice 2.1 Lt,Beverages,8964000022542,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715889a,51.54,True,False,,0.05,325.0
Rockstar Pure Enegry,Beverages,818094005210,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715889d,105.5,True,False,,0.05,120.0
Crush Orange 355 Ml,Beverages,05660106,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff881060895471588a0,261.41,True,False,,0.05,41.0
Rockstar Pure Energy,Beverages,818094007627,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715889c,105.5,True,False,,0.05,120.0
Mountain Dew 355 Ml,Beverages,069000147474,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715889e,57.89,True,False,,0.05,187.0
Apple Juice 40,Beverages,20057961003032,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715889f,33.36,True,False,,0.05,1199.0
